,0,1,2
377,157,1,0
378,4912,9,1024
379,976,157,235
380,0,0,0
381,82,18,20
382,443,64,223
383,243,121,78
384,0,0,0
385,2002,0,18
386,805,27,0
387,174,13,140
388,5922,18,35
389,0,0,0
390,2458,100,111
391,86,86,38
392,73,0,187
393,1229,2,1043
394,3732,82,76
395,26739,307,122
396,27195,157,102
397,1776,32,5
398,12,17,5
399,174,0,0
400,0,0,0
401,0,0,0
402,101768,6273,2397
403,3,16,145
404,236,286,116
405,45,177,197
406,536,154,173
407,6273,43,0
408,4547,0,3
409,49,0,242
410,35,0,0
411,3,0,0
412,122,52,0
413,3169,462,252
414,10963,530,361
415,16,0,0
416,3272,0,1
417,924,0,0
418,0,0,0
419,174,0,170
420,19,0,60
421,0,0,1
422,1120,0,0
423,666,29,21
424,3,0,0
425,0,0,0
426,0,0,25
427,531,310,1
428,228,0,497
429,0,12,13
430,119,286,5469
431,0,0,0
432,4,0,0
433,4,0,193
434,7,0,0
435,0,0,0
436,5,0,0
437,5022,20,251
438,601,0,0
439,0,0,0
440,0,0,0
441,1511,146,0
442,230,46,1480
443,75,15,156
444,94,89,39
445,1,0,1
446,878,92,195
447,2636,139,667
448,7263,171,444
449,153,21,0
450,96,95,300
451,531,0,0
452,0,0,0
453,0,0,0
454,3721,12,90
455,5261,24,879
456,2747,54,7
457,2570,212,74
458,0,0,0
459,1468,0,328
460,298,0,0
461,46,2,0
462,0,0,0
463,1060,437,57
464,0,0,0
465,0,2,1822
466,1198,56,50
467,530,84,43
468,0,0,0
469,3,0,63
470,0,0,0
471,0,0,0
472,0,0,0
473,14894,209,462
474,184,0,350
475,0,0,0
476,7,0,7
477,0,0,0
478,0,3,0
479,0,0,0
480,0,0,129
481,0,368,1295
482,2,10,1605
483,8,0,0
484,1,26,0
485,0,0,0
486,0,0,0
487,0,0,1
488,4,0,0
489,0,0,0
490,134,0,0
491,5,0,0
492,0,0,0
493,10,0,0
494,32415,2280,78
495,47,0,0
496,8,0,0
497,6932,21,582
498,2826,214,236
499,31933,536,1816
500,0,0,0
501,23,0,11
502,1693,4,19
503,3,0,53
504,2790,94,49
505,0,0,7
506,1322,818,0
507,13,0,0
508,30280,5120,259
509,0,0,0
510,1149,0,14
511,117,0,30
512,0,0,0
513,0,4,21
514,23,0,56
515,4,0,3
516,10640,870,4650
517,12701,1454,5489
518,9674,111,0
519,5237,43,39
520,144736,1417,1070
521,0,0,92
522,5864,0,0
523,2646,117,393
524,6,8,315
525,0,0,0
526,35,0,0
527,25394,392,2198
528,30878,710,1699
529,253,0,3
530,357,11,0
531,36455,137,113
532,0,0,221
533,12435,713,788
534,8191,2696,1318
535,657,937,205
536,106,156,45
537,1752,327,44
538,196,0,0
539,3920,1,88
540,8,0,0
541,4022,1,209
542,14030,56,495
543,6588,76,368
544,772,106,0
545,2157,948,0
546,321,11,15
547,2184,0,2
548,468,0,0
549,9177,31,0
550,10,0,17
551,0,0,0
552,11825,1788,716
553,13,0,409
554,14447,14,1
555,11842,14,44
556,0,382,0
557,38,0,154
558,0,0,62
559,798,0,1
560,819,733,160
