,0,1,2
458,1386,4498,2724
459,2462,1250,1569
460,1249,2713,1648
461,16734,10048,5096
462,1342,5150,2267
463,6024,9660,3881
464,1369,3073,2878
465,2577,10728,19374
466,10368,24913,13727
467,1360,6722,2435
468,771,2400,1203
469,1972,6862,8185
470,1518,1555,124
471,6501,7784,1323
472,2371,2263,1397
473,9087,5846,2297
474,8216,7078,2350
475,16237,7005,3996
476,577,10451,14242
477,900,4344,3995
478,3766,3987,6467
479,718,1536,2771
480,1865,4780,3532
481,4866,3019,5654
482,26108,8902,14159
483,2976,5496,7439
484,2705,1671,2328
485,973,1630,1565
486,2766,1930,2496
487,1803,3146,4465
488,5892,4353,4632
489,6006,3447,2695
490,16125,13632,3899
491,2683,3310,3238
492,3077,5903,1397
493,3507,5207,1709
494,43555,28356,9642
495,3082,1987,5934
496,3469,2735,10108
497,14630,5855,5906
498,23678,16627,20821
499,11917,10027,11629
500,5680,6204,4764
501,16448,6415,5443
502,558,1449,740
503,12989,6068,5838
504,20373,9571,7397
505,669,4467,8238
506,1282,3114,1616
507,2501,4761,4194
508,24350,9651,15288
509,146,914,604
510,3633,2938,2037
511,3533,3389,4275
512,2573,9779,652
513,861,1420,3427
514,5314,3917,4286
515,9831,4815,8548
516,6540,5310,5507
517,2181,9178,10590
518,907,884,647
519,5150,9475,5012
520,23882,7205,7172
521,35398,6908,4356
522,9254,6016,4002
523,5524,4371,3406
524,4895,1534,10758
525,2105,935,565
526,3500,3619,4634
527,2468,4553,1928
528,10999,10357,5295
529,2495,3196,7974
530,2819,2400,2635
531,7736,7861,9924
532,6051,7178,11973
533,14038,4795,8297
534,191,1253,2991
535,350,2761,14633
536,1728,1932,9228
537,3694,3598,3846
538,4003,3645,7539
539,21654,2766,2351
540,1310,364,3700
541,2518,1395,10292
542,1331,2608,11559
543,4819,1726,9080
544,9493,5091,5351
545,8496,7054,5928
546,12640,5986,9215
547,28323,7899,9126
548,15587,7535,7299
549,4138,1194,710
550,4128,4460,2981
551,3393,7113,4089
552,7027,4765,5677
553,21284,11012,9881
554,2796,1447,1745
555,4360,2688,3207
556,585,1143,1665
557,639,3051,5808
558,673,3126,4716
559,1920,3096,1919
560,3441,6789,7483
561,5751,6917,5607
562,9608,10149,13122
563,16732,7121,10184
564,22137,12261,8439
565,43479,14058,8849
566,23485,8218,6010
567,9438,8226,7333
568,1844,2626,2860
569,2770,5641,4435
570,3415,1157,2723
571,3596,4378,6132
572,13165,4570,5483
573,11071,9388,9502
574,1125,1890,1873
575,3791,2791,4865
576,3131,2631,2378
