,0,1,2
564,21901,9290,8255
565,47775,9535,8307
566,23336,7180,5381
567,11852,5376,6864
568,1546,2000,2417
569,2671,5410,4044
570,2380,574,2460
571,3944,3313,6354
572,11442,2348,5302
573,11218,8689,8913
574,1141,1673,1404
575,3717,2025,3943
576,2913,1769,1825
577,530,181,191
578,8431,13276,13953
579,1586,1361,3154
580,1879,14029,24337
581,21274,1647,6877
582,8349,819,2515
583,6102,5623,4419
584,2580,1469,3820
585,4073,4456,8146
586,8404,7234,8809
587,7990,11423,12914
588,9858,5064,8164
589,1006,1002,1627
590,12436,15788,15426
591,5228,2526,4651
592,44358,11065,23007
593,661,2261,2471
594,4931,625,1503
595,175,153,202
596,3886,7195,7633
597,6622,2982,1737
598,4828,4019,1691
599,3074,4436,2936
600,24715,4296,16305
601,2998,2201,1704
602,6349,5394,1603
603,262,4996,4040
604,7392,4234,3916
605,7143,5174,3185
606,6767,2235,2136
607,2906,1173,2820
608,1744,1843,407
609,5416,1231,2551
610,11956,2574,2812
611,3799,4180,4649
612,7715,3027,5875
613,1098,880,4073
614,4432,1068,4623
615,3193,7921,10667
616,6790,3115,13009
617,3567,655,1613
618,6618,2982,4032
619,9881,7261,7533
620,3588,5732,5719
621,8197,13774,10668
622,3435,1744,5244
623,2889,3073,7250
624,12123,1429,4921
625,242,1735,1309
626,1423,915,398
627,1686,3542,1683
628,10535,7891,5350
629,1784,2640,2450
630,4135,3829,8256
631,2029,3297,1051
632,3120,692,11240
633,2736,3339,3388
634,1364,1163,4684
635,1561,2679,3505
636,3581,1224,2114
637,4621,874,2378
638,614,950,851
639,804,374,891
640,2512,1160,1641
641,1846,1030,1933
642,4106,5070,8105
643,6320,15183,18144
644,1948,2564,4280
645,4087,4843,4716
646,648,1005,629
647,1882,2491,3135
648,2430,1804,4805
649,9546,3822,14248
650,2959,9103,8998
651,4257,2144,2852
652,37375,5144,22905
653,26156,3608,6799
654,9302,2070,2948
655,14963,7608,6449
656,1256,725,1303
657,1886,1507,2312
658,12085,3545,1685
659,7650,7697,4563
660,6003,4256,6801
661,4769,13623,8867
662,18988,13835,7013
663,20951,6274,9403
664,7956,7425,4362
665,164,535,0
666,745,567,1
667,14426,1815,5161
668,22048,1973,4705
669,4397,1058,622
670,8751,5051,3354
671,314,1537,5056
672,2407,2577,14290
673,1723,1403,6448
674,1393,1905,11021
675,2719,2010,11369
676,3300,1662,1833
677,12818,2318,2782
678,13503,14033,6589
679,25455,23740,10554
680,3723,6843,1781
681,1683,15958,14837
682,3346,2913,935
683,5143,639,1313
684,9963,23958,5460
685,2498,2337,5069
686,352,1433,795
687,1881,1534,7088
688,13848,3779,20444
689,29822,4076,10863
690,8086,3242,10421
691,8080,10413,13073
692,1119,2703,2721
693,10765,12282,18470
694,93556,12492,15266
695,134405,7207,21789
696,18610,10787,3280
697,4529,3739,6021
698,1395,1641,3999
699,3793,26991,16158
700,2030,7442,17212
701,2133,3651,1052
702,87992,953,3667
703,6173,6717,3311
704,2813,5065,5393
705,12376,2136,5938
706,3082,3220,1793
707,7951,1460,2864
708,24299,4819,10517
709,4879,2103,693
710,5807,8286,8346
711,2037,1390,7640
712,1770,609,1192
713,8572,12159,3491
714,8023,4491,6002
715,14177,2777,4668
716,4828,2537,3232
717,9655,2278,3295
718,2959,630,5975
719,8562,1345,9910
720,9145,5368,16463
721,2249,2825,1996
722,1803,1916,1460
723,6799,3461,6513
724,4073,4061,8287
725,2550,5888,3732
726,6387,2828,1579
727,2889,2608,3109
728,1616,6839,7982
729,2730,9678,10331
730,2220,4576,5393
731,6280,1503,2208
732,10550,5017,7725
733,5903,5769,5203
734,3246,5129,1823
735,5882,11739,6014
736,3349,6810,7333
737,8813,2753,1290
738,2412,2595,1731
739,4474,490,1329
740,932,810,1977
741,1301,2517,969
742,5441,5783,3688
743,3327,1697,1616
744,8333,4487,1306
745,14324,11441,12094
746,9866,3439,7630
747,56107,4716,16072
748,59900,8904,14890
749,5474,2275,3469
750,3791,2987,3989
751,5217,2897,3731
752,5403,3517,3490
753,2534,6847,3879
754,3737,8354,8206
755,4108,12736,5183
756,8197,7587,6904
757,14714,12713,8596
758,13088,12156,10483
759,4629,2700,4477
760,28311,5974,10235
761,7733,4357,12763
762,5223,2615,1997
763,2454,1970,627
764,12187,441,2258
765,2835,9337,9620
766,8870,286,3528
767,2531,1945,896
768,2061,2583,2373
769,4707,2254,3369
770,535,876,1888
771,847,1762,3630
772,7507,3738,6080
773,6959,8916,17193
774,10304,495,2094
775,14766,4866,6415
776,4369,3795,5662
777,11233,8349,9901
778,7317,6255,5813
779,27348,2873,15936
780,926,1059,3285
781,6079,5689,3312
782,11166,2682,4993
783,970,4349,8210
784,21719,26821,23228
785,6,311,34
786,623,2060,2694
787,328,1510,1306
788,930,2555,2176
789,260,2208,614
790,1708,6245,4125
791,6811,2442,478
792,2890,791,1421
793,2105,2622,2688
794,3190,2380,2917
795,1668,1376,892
796,13781,8959,16950
797,6910,6159,2222
798,4237,2096,3414
799,1748,1115,1773
800,903,2725,5057
801,6530,922,557
802,1678,1358,1186
803,33756,5506,4324
804,4475,5164,2832
805,5158,2833,3520
806,6680,3212,5708
807,4311,4966,4649
808,1632,1653,1399
809,4691,1575,2865
810,4735,1454,169
811,2296,3783,7663
812,4649,3194,5674
813,19021,6741,9023
814,1297,5303,9559
815,4812,3418,3432
816,1605,3073,1443
817,11422,53489,13817
818,3624,2011,9918
819,3045,3722,4433
820,5630,4052,3697
821,11052,13506,7059
822,32983,2395,8235
823,1962,8728,6715
824,13710,365,1916
825,454,552,807
826,4569,1710,4494
827,33,898,658
828,1091,2265,1403
829,219,1655,2114
830,4297,715,326
831,15860,5388,6225
832,12553,7246,16704
833,89,1757,2172
834,1158,1156,2036
835,217,2404,4676
836,4689,4432,7079
837,2355,1887,5866
838,2688,2026,480
839,545,1869,1618
840,3882,3564,2682
841,9960,9026,17313
842,3836,2502,951
843,97,4558,5944
844,19193,11927,6010
845,13492,2530,3170
846,4998,1784,1444
847,7748,10939,4335
848,4896,736,2079
849,1359,1011,621
850,129,131,360
851,2183,2908,3314
852,7368,3298,1415
853,931,3213,565
854,1219,5385,4068
855,2841,3651,4822
856,3508,14984,5928
857,801,3621,2549
858,6338,14229,10745
859,15041,4115,3539
860,7434,886,5211
861,1242,1065,2400
862,5570,2520,3069
863,1632,919,118
864,1866,1566,4179
865,414,1223,1422
866,2122,7071,6399
867,1022,173,1493
868,4452,5412,8319
869,4174,12058,11329
870,9742,5327,2794
871,14979,4838,5216
872,4074,1206,1716
873,3805,1468,738
874,2652,808,605
875,3221,2650,1837
876,924,959,1291
877,781,1620,1723
878,661,371,658
879,1103,1251,1160
880,1552,663,1314
881,1875,2855,2537
882,1312,4603,2176
883,694,4060,3238
884,2152,3300,3638
885,3660,2810,3048
886,3779,649,4730
887,3181,2400,8048
888,5094,2397,6143
889,6117,1507,5159
890,671,1300,476
891,18821,8536,11042
892,7734,14445,10102
893,8144,2188,4589
894,1777,3304,4245
895,2857,5478,10224
896,4721,5124,3141
897,228,86,378
898,3790,3753,4756
899,1723,2599,5136
900,2205,1499,1601
901,144,889,1652
902,584,5552,8967
903,120,1365,2650
904,560,2575,4675
905,1716,1228,2669
906,5213,2255,2362
907,4722,3466,7712
908,34161,13068,11721
909,2220,1167,2321
910,2030,896,4356
911,1603,2887,3342
912,3648,1812,1688
913,3612,3002,2088
914,3731,1013,1291
915,5781,3291,3237
916,5022,2749,3991
917,1215,11480,8824
918,3536,3171,217
919,6529,3687,920
920,18418,3696,814
921,27889,3638,4344
922,1444,1441,1366
923,4463,1764,3530
924,14884,1747,4210
925,3180,1798,10742
926,1290,3337,1951
927,7902,6741,31506
928,496,486,678
929,8340,562,5464
930,149,1759,486
931,2228,4303,1689
932,11506,7313,12195
933,2756,4244,3756
934,1069,1784,482
935,2040,3090,4257
936,2253,3290,3372
937,2314,2616,4615
938,5049,2426,5452
939,7917,6596,6588
940,3169,1890,4673
941,949,1107,877
942,21128,9563,2241
943,3085,2551,4636
944,5858,4358,8937
945,12358,4893,10149
946,39144,5703,19893
947,5363,1575,1568
948,5437,3562,1557
949,7814,6841,3444
950,14643,8737,7382
951,6750,2059,6341
952,1608,1414,909
953,3939,7577,7364
954,1253,366,2326
955,1675,728,1265
956,2315,3560,6122
957,4369,4780,30242
958,5056,691,1107
959,1909,291,1476
960,26303,3173,9686
961,11478,4618,10993
962,8545,2280,2415
963,2620,3060,2913
964,13679,4400,3953
965,7240,6750,5540
966,6546,7511,9060
967,392,646,830
968,540,1019,5919
969,303,375,4025
970,1056,1142,10804
971,1031,14092,23400
972,2557,2078,2684
973,393,1355,4132
974,13678,3427,6433
975,6594,5242,5298
976,3137,7635,8772
977,1726,7360,7958
978,5516,5480,5134
979,14548,1939,5495
980,20438,6380,13676
981,19259,8685,6813
982,1054,2520,2569
983,6751,3636,8870
984,749,673,2133
985,12599,5617,3290
986,2055,1883,8957
987,1041,2369,1168
988,11379,5933,3743
989,14495,11840,15913
990,8168,5763,2593
991,3482,8505,2447
992,6084,9246,1865
993,9909,16262,3162
994,3175,20510,9516
995,1820,1157,1508
996,10710,7691,3500
997,7016,4183,2863
998,10348,5217,4718
999,5388,5647,5280
1000,2867,3021,2384
1001,3054,919,2254
1002,3664,1132,1789
1003,7305,4779,1763
1004,6317,1028,914
1005,2183,717,1867
1006,13104,24204,14089
1007,47389,10703,20382
1008,1873,1362,1378
1009,5156,12152,6714
1010,5642,1642,3618
1011,9745,3936,3055
1012,8473,3923,5020
1013,12847,10764,8552
1014,2007,2106,2798
1015,4005,4093,14543
1016,659,196,1162
1017,2154,3350,1198
1018,6770,1277,731
1019,20962,5026,8499
1020,25500,2305,8183
1021,7026,20706,8622
1022,26277,15740,3696
1023,5288,2769,3374
1024,940,717,1392
1025,875,398,1643
1026,147,3395,278
1027,6765,1440,1150
1028,8081,2136,8020
1029,11950,5627,4460
1030,553,3165,1498
1031,677,2118,2220
1032,35195,5722,13150
1033,2016,855,1232
1034,8427,2768,3622
1035,12907,5501,17826
1036,16564,884,1717
1037,21004,6103,15873
1038,3246,4577,2948
1039,7717,3705,5788
1040,15370,34265,2695
1041,4506,1831,4621
1042,430,137,5152
1043,12867,2485,7072
1044,26320,3348,4616
1045,3122,2164,5856
1046,10110,3605,1029
1047,1928,2063,2797
1048,15549,13457,15812
1049,15573,4096,20739
1050,16125,3096,3908
1051,21174,14024,8106
1052,11391,7103,14147
1053,715,1802,2137
1054,2298,13222,11339
1055,55608,4886,4442
1056,1514,249,2320
1057,3349,12483,7174
1058,3499,467,3624
1059,3466,2048,1958
1060,1211,684,1914
1061,1525,117,1128
1062,5541,171,3174
1063,3062,3363,7796
1064,29699,3574,6976
1065,4499,7505,948
1066,709,1249,3326
1067,5875,7474,9249
1068,7202,5547,3857
1069,10104,8603,6355
1070,4828,5345,1522
1071,5544,3906,2119
1072,882,1406,911
1073,9044,11962,14292
1074,2138,702,1515
1075,4935,898,3663
1076,4017,5024,8411
1077,26822,8293,10418
1078,541,1637,1552
1079,10277,9027,6344
1080,1541,1074,2482
1081,3371,8640,7665
1082,2721,1573,199
1083,6836,3685,1175
1084,16742,5926,5328
1085,24692,8599,6780
1086,5536,8600,17983
1087,4219,1364,532
1088,2771,202,305
1089,664,958,465
1090,952,3587,3718
1091,5516,6651,2719
1092,903,6845,2435
1093,4059,9671,4431
1094,6814,11946,5237
1095,3114,5186,5597
1096,9579,9996,8018
1097,14973,15954,16913
1098,8869,8261,5580
1099,16669,34366,18069
1100,4165,3842,4966
1101,6866,3766,4173
1102,1455,1851,3707
1103,369,1355,1232
1104,10048,5235,10083
1105,35358,3504,30585
1106,1490,6057,1993
1107,2733,1431,1487
1108,15079,85,1239
1109,2003,2897,1873
1110,2316,1684,2684
1111,609,630,1453
1112,1650,3256,4555
1113,1415,2741,3924
1114,502,409,373
1115,1156,1851,1965
1116,2237,2521,9562
1117,10588,3069,3889
1118,11605,7831,6317
1119,17904,4235,7407
1120,9223,5392,5985
1121,3609,2248,591
1122,9538,8831,4275
1123,5566,6020,865
1124,4057,3226,1023
1125,1930,1050,2738
1126,1643,4980,8329
1127,733,5881,6000
1128,4239,3779,4505
1129,6039,8741,13582
1130,41505,7731,35995
1131,273,983,2860
1132,247,311,8982
1133,2692,12315,2768
1134,3204,1180,857
1135,3686,1526,3281
1136,21485,16096,8766
1137,2201,1243,2002
1138,4489,2088,645
1139,6161,1976,2286
1140,9999,5120,8660
1141,6438,3010,3226
1142,34878,4262,5384
1143,13413,2678,8508
1144,2264,4590,5795
1145,57531,8155,5776
1146,2217,561,1110
1147,1594,1699,2413
1148,1872,1772,4795
1149,3001,4310,2121
1150,7592,6598,12725
1151,7199,2537,3759
1152,14816,3847,3034
1153,30440,6060,13258
1154,9223,6777,3194
1155,6274,3893,4711
1156,1935,12416,6431
1157,26927,15019,11731
1158,1849,4633,3010
1159,5801,1695,3662
1160,8812,3765,1824
1161,1747,1943,2721
1162,950,2244,2935
1163,5038,2000,2821
1164,6098,5857,7403
1165,2867,1610,783
1166,1944,990,2714
1167,12099,8292,5016
1168,9238,4205,1977
1169,414,166,1146
1170,16630,1276,4520
1171,5998,2459,5586
1172,6100,7679,5421
1173,16164,8050,13417
1174,1615,1258,291
1175,2164,3259,4024
1176,1379,1575,1138
1177,605,603,442
1178,2454,1877,1552
1179,2747,2191,2874
1180,2183,1726,2113
1181,2351,4112,6294
1182,593,151,577
1183,11638,3209,3770
1184,40630,7434,10563
1185,1867,2559,4686
1186,956,320,1058
1187,232,296,1631
1188,5933,3772,1730
1189,2260,11279,6466
1190,9359,5734,5681
1191,10037,8680,7455
1192,10886,9017,9508
1193,733,2413,4092
1194,5353,1580,4541
1195,18998,3949,12690
1196,11068,1547,10372
1197,20224,10293,28848
1198,2799,1179,1987
1199,4536,3217,1549
