,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,80,32,5,1,0,0,0,0,0,1,1,4,2,0,0,2,0,6,3,0,0,0,0,0,0,18,89,62,14,3,10,5,0,0,0,0,4,0,0,1,4,0,0,3,1,0,3,0,0,3,2,0,11,7,7,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,29,39,94,186,113,40,31,14,13,17,11,8,2,14,6,0,0,0,7,1,4,0,0,2,0,2,0,0,0,0,2,14,0,16,58,57,21,40,54,54,115,117,42,45,19,11,19,4,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0
376,0,0,0,132,325,65,10,4,93,334,345,310,288,210,99,30,17,12,13,12,8,13,20,31,41,32,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,24,18,1,0,14,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,47,48,40,111,91,59,16,0,2,0,0,1,11,4,6,13,3,1,1,1,0,4,3,19,5,1,1,6,1,7,9,22,21,19,17,4,17,50,0,4,88,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,0,0,0,0,387,1453,2464,1737,1063,678,473,217,171,208,91,34,35,35,15,25,18,52,51,84,229,211,317,281,302,169,43,26,81,20,44,15,13,11,9,41,149,129,252,580,447,520,719,606,415,391,261,346,174,92,30,14,21,32,19,9,3,0,3,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,168,656,730,530,413,370,238,155,98,187,140,133,127,116,145,82,15,12,36,54,98,98,90,100,64,22,14,27,45,61,54,47,38,36,84,143,230,173,150,109,32,200,265,104,22,31,5,7,6,31,18,6,1,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,6,13,36,14,23,12,2,3,4,15,16,10,7,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,18,80,157,27,16,59,40,3,0,0,0,5,25,46,21,20,17,3,3,1,5,17,75,143,44,17,23,7,15,0,7,24,29,32,28,30,8,0,18,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,11,270,356,58,94,111,45,20,38,0,21,75,45,72,57,46,43,31,11,18,29,29,10,68,122,91,61,25,18,10,5,4,60,17,20,35,12,138,146,3,10,0,0,0,0,0,0,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,21,11,423,443,241,195,79,22,10,8,21,3,15,19,15,44,60,35,23,105,174,185,110,85,77,53,0,7,19,24,23,23,15,33,41,8,19,34,1,28,24,42,26,22,16,24,23,25,25,20,0,0,9,1,6,7,4,0,1,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,2,151,394,338,253,442,627,608,559,422,279,138,62,63,71,73,78,73,38,7,0,0,0,0,17,8,0,0,0,0,0,0,0,0,1,17,10,11,18,6,25,53,11,86,29,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,95,218,253,325,276,180,49,23,2,5,10,16,23,25,29,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,2,69,209,228,279,171,215,111,48,30,1,0,4,1,0,3,2,1,2,4,0,2,2,12,12,59,70,22,11,2,17,1,26,43,30,27,36,20,13,66,242,152,120,227,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,13,23,22,5,0
388,0,0,0,0,0,0,145,1266,1729,1458,1443,1287,1097,1284,1282,1193,1229,914,703,544,376,324,296,256,101,27,27,0,1,27,107,149,189,163,84,74,46,48,42,2,31,37,56,50,67,334,88,121,47,21,5,25,19,3,0,0,0,4,8,3,0,0,0,1,2,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,22,68,158,100,111,221,466,626,814,866,646,205,176,235,280,228,220,117,53,33,6,0,8,8,148,226,81,78,99,125,155,157,125,70,24,70,46,5,4,50,107,156,13,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,51,107,48,24,38,25,24,52,77,59,13,3,0,0,0,0,0,0,0,0,0,14,31,74,123,73,71,46,39,11,28,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,80,275,56,64,31,82,84,37,10,47,14,14,21,25,47,66,61,50,6,4,8,4,21,28,38,3,13,1,0,1,1,0,0,0,5,1,0,0,3,48,49,345,195,139,98,24,42,36,19,25,34,26,0,9,1,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,1,10,232,462,515,504,519,331,122,64,11,32,8,1,3,11,41,57,46,56,33,9,6,9,22,45,36,9,6,1,14,4,0,0,2,22,3,4,0,121,243,474,318,281,341,207,166,151,129,108,101,74,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,35,105,493,557,617,894,1049,963,893,869,603,359,281,258,216,174,183,151,108,129,125,114,33,29,19,2,24,22,12,9,13,2,0,0,0,0,0,1,2,56,85,39,28,46,30,22,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1292,1682,1569,1460,1566,2347,4580,5346,4830,4372,3795,3235,2301,1650,1264,881,807,704,550,483,473,420,398,416,336,281,216,179,159,61,68,210,277,139,157,130,78,62,38,26,20,12,20,61,97,32,50,75,46,27,17,19,5,2,0,0,0,8,15,43,15,0,0,0,0,0,0,0,0,0,0
396,1434,2005,1804,1490,1649,3003,5947,6474,5624,4670,4204,3557,2859,2151,1571,1221,979,799,623,529,441,363,298,208,207,158,98,114,120,76,92,109,91,81,131,205,158,122,90,54,56,70,78,123,194,25,27,35,45,22,28,14,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,39,575,597,787,757,724,438,251,136,78,76,108,102,111,94,75,69,44,60,56,40,38,20,21,27,31,121,248,58,3,0,0,15,52,27,9,3,15,143,73,17,28,3,0,0,0,0,0,0,0,7,7,4,6,1,0,6,4,6,7,6,1,0,0,0
398,0,0,0,0,0,11,20,14,2,1,8,40,57,25,25,20,33,51,23,17,29,21,27,67,14,25,10,45,104,78,84,56,87,63,19,0,0,0,2,4,1,2,289,349,283,91,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,1,1,173,397,160,8,1,12,33,56,64,70,49,32,2,0,0,1,0,0,0,1,3,0,0,0,10,2,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,8,0,0,0,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2154,4992,7688,10061,12757,12913,11798,10699,9506,8114,6739,5663,4697,3833,2934,2261,1738,1288,977,873,827,714,576,694,748,902,920,1162,1529,1526,1303,1314,1553,1388,639,474,348,230,159,209,250,209,221,214,1392,1029,239,333,304,405,323,316,236,191,171,189,155,99,156,158,133,133,89,48,26,74,24,1,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,3,7,6,16,25,2,2,18,23,2,10,1,3,4,6,0,0,0,0,1,7,69,0,0,0,0,3,14,46,45,27,9,0,46,38,36,14,29,78,93,2,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,1,15,20,104,160,174,95,74,74,57,55,95,94,99,142,144,114,136,121,153,224,380,559,439,197,270,972,278,49,83,52,90,98,145,147,165,80,16,6,12,99,148,265,103,137,207,274,230,140,113,49,63,37,25,7,4,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,11,3,5,0,0,50,37,23,94,187,220,156,103,118,102,108,78,171,182,93,65,169,372,36,9,13,57,118,116,77,59,74,87,91,18,37,120,160,218,207,108,69,98,40,5,0,0,0,0,11,1,0,0,1,0,0,0,2,0,0,0,0
406,10,0,0,0,0,0,1,8,24,57,185,269,231,443,700,666,725,733,604,497,270,208,196,217,150,145,165,283,216,347,425,168,6,5,24,35,65,80,83,108,135,148,140,124,110,166,180,69,167,203,73,37,45,32,3,4,4,0,1,3,0,0,0,1,0,0,1,10,5,1,2
407,0,0,0,0,18,340,372,990,1123,1355,1463,1126,807,745,596,387,286,218,145,137,133,139,131,106,108,69,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,5,2,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,354,565,1307,1557,1666,1356,968,806,755,401,163,106,95,98,82,68,80,59,41,30,20,9,4,4,6,2,0,0,0,24,0,0,0,0,2,32,37,0,0,94,217,88,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,2,29,12,7,3,25,62,101,29,0,1,2,2,1,0,1,0,0,4,14,14,0,4,16,30,11,3,3,0,0,0,5,0,0,0,0,20,168,279,161,46,7,2,0,0,0,0,6,5,27,43,50,38,0,0,0,0,0,3,0,0,0,0
410,0,0,0,0,0,0,0,0,0,0,0,0,4,21,32,7,8,19,38,35,47,44,32,17,4,4,2,11,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,19,6,9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,2,11,8,4,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,7,174,132,179,151,53,100,69,21,1,9,22,123,60,78,38,142,9,6,35,29,40,18,4,4,12,13,5,1,0,3,66,8,11,2,6,4,7,2,2,3,5,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0
413,0,0,197,460,672,747,660,676,559,424,343,307,241,231,222,166,131,86,34,19,16,14,17,16,3,11,38,74,114,152,125,177,121,151,140,123,122,112,107,123,115,105,156,162,75,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,0,27,351,886,1465,1343,1466,1772,1803,1684,1559,1415,1363,1287,1026,560,265,168,88,94,112,117,43,8,22,9,8,20,77,169,160,125,168,230,325,169,155,152,147,148,246,198,182,207,171,4,49,39,49,62,121,63,61,66,18,3,14,29,18,11,1,0,0,2,0,0,4,0,0,0,0
415,0,0,0,0,0,3,25,117,101,9,3,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,0,0,13,85,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,91,463,599,1200,1395,1327,1071,739,375,215,174,108,50,28,34,55,92,82,39,14,4,4,2,0,0,3,2,5,19,47,4,0,0,0,1,21,17,6,6,4,5,5,8,14,10,13,14,6,0,2,2,2,2,8,23,7,3,0,1,0,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,5,569,707,512,460,303,141,141,102,75,29,13,16,23,35,76,50,11,17,28,17,18,18,21,5,5,2,1,9,11,33,44,7,29,51,172,198,81,46,56,2,0,0,0,6,7,18,7,0,0,2,3,0,0,0,7,6,1,2,3,0,0,0
418,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,28,92,158,84,133,155,150,110,114,77,59,36,30,40,62,65,48,6,13,18,0,2,37,35,14,25,33,26,5,1,0,0,48,154,142,165,129,138,288,486,281,53,12,3,3,1,1,3,5,13,27,53,51,13,14,84,152,143,106,70,1,0,0,0
420,0,0,0,0,0,0,0,0,3,19,13,12,5,11,50,4,14,9,0,0,0,10,17,19,8,0,3,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,5,0,5,26,19,40,9,0,7,17,37,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,3,7,0,4,2,0,0,0,0,0,0,0,1,8,17,26,5,12,0,8,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,3,20,94,178,277,317,332,405,454,370,263,173,111,81,54,50,37,8,0,1,0,0,3,0,0,0,10,0,0,1,2,14,10,13,9,10,6,0,0,1,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,38,104,59,112,210,134,217,503,312,134,87,85,64,77,93,133,131,74,48,22,21,24,30,18,12,14,20,4,11,9,24,78,213,234,68,47,52,2,13,46,10,0,1,6,20,2,0,7,5,16,13,6,0,0,0,39,4,0,0,0,0,36,21,10,0
424,0,0,0,0,0,0,0,0,4,7,0,0,0,0,16,11,10,3,0,0,0,3,2,1,0,0,0,0,7,31,18,6,0,0,0,0,0,0,0,0,2,0,9,9,2,17,22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,1,5,17,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,169,72,38,126,197,159,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,7,0,0,0,2,128,199,204,289,536,534,234,174,155,104,48,26,42,49,56,70,71,141,146,112,185,175,162,110,74,92,73,97,51,19,2,0,0,0,14,40,104,95,95,122,121,71,110,99,14,5,3,9,1,0,1,0,0,0,0,3,3,1,0,0,0,0,2,0,0,2
428,0,0,0,0,0,3,8,42,74,32,21,28,34,52,56,69,69,83,71,62,38,26,21,1,13,23,34,16,6,10,3,2,24,18,0,0,0,0,0,0,255,434,197,147,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,4,0,1,7,6,7,0,0,0,0,17,2,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,30,23,18,8,7,7,5,4,3,4,2,2,3,3,1,3,0,3,3,0,0,1,2,1,10,7,0,0,4,9,14,14,7,19,44,8,37,28,60,166,158,174,398,336,262,164,114,243,372,503,573,517,555,500,378,286,290,238,235,249,227,177,119,103,60,41,35,31,34,40,36
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,19,0,0,0,0,2,7,10,13,3,0,3,5,10,17,6,3,0,1,1,0,0,0,0,0,0,0,5,0,0,2,2,1,3,7,1,0,0,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,1,1,4,5,5,16,8,13,3,0,4,0,0,5,6,0,2,0,3,11,4,0,0,2,3,1,18,0,14,288,129,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,14,28,28,5,5,13,14,30,29,30,41,41,25,18,1,2,1,4,10,6,0,5,11,36,1,0,0,5,0,1,0,17,28,86,38,23,3,1,0,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,93,395,1320,1789,2039,1756,1378,1106,694,394,315,256,186,224,207,207,153,144,119,124,120,64,88,186,240,161,69,214,197,8,0,0,0,25,219,76,33,341,717,386,96,29,11,47,67,5,4,0,0,0,11,36,38,19,12,32,46,10,9,5,1,1,0,0,0
438,0,0,0,0,0,0,0,0,0,255,295,258,258,285,105,59,117,82,81,57,53,65,54,49,100,83,38,14,32,11,9,3,13,0,0,0,1,1,0,0,0,0,11,11,8,11,16,0,0,0,0,3,2,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0
439,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,0,3,2,5,5,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,16,55,107,166,717,761,618,406,249,150,196,218,191,216,142,154,109,50,32,10,23,46,63,226,574,282,401,110,51,0,12,61,87,21,6,55,18,83,0,56,10,3,1,0,0,14,32,25,11,10,0,0,0,6,10,0,0,0,1,2,3,0,2,0
442,0,0,0,0,0,0,0,2,20,77,46,56,90,86,85,123,159,115,126,160,116,153,78,66,71,122,162,129,177,131,66,72,55,56,111,102,43,45,22,96,824,531,75,80,303,510,532,513,296,118,136,173,261,197,257,118,13,5,26,73,80,55,37,12,12,3,2,1,0,0,0
443,0,0,0,0,0,0,0,0,38,125,88,64,83,70,33,30,23,2,0,0,6,27,34,23,33,28,16,16,51,65,44,16,37,27,87,66,28,15,1,0,0,15,88,180,137,211,460,146,96,108,94,34,0,0,2,42,26,15,3,1,3,4,8,20,0,0,0,0,0,0,0
444,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10,13,26,176,236,195,216,131,37,113,83,191,228,144,72,77,145,35,50,54,172,165,35,10,15,2,4,2,37,79,106,177,192,306,238,85,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,10,7,1,8,33,3,7,2,11,15,7,11,3,3,15,13,49,33,91,110,61,65,106,55,50,11,52,49,27,6,0,0,23,10,0,1,10,8,0,0,3,5,0,2,0,38,20,4,0,0,0,0,30,2,0,0,0,0,0,0,0
446,0,0,0,0,0,0,67,291,596,378,245,140,62,36,9,0,0,3,10,11,12,14,6,5,0,0,0,3,12,21,18,9,0,12,23,43,47,93,109,94,101,108,141,152,23,3,9,20,1,7,13,9,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
447,0,0,0,0,0,41,261,639,932,875,845,814,747,667,503,358,337,301,288,216,133,57,30,21,4,2,0,16,21,45,11,13,3,13,60,147,164,206,244,258,237,223,224,269,230,214,367,272,41,10,28,18,9,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
448,0,0,0,0,54,1160,1649,1744,1954,1928,1705,1429,984,691,506,362,302,256,209,123,89,36,41,28,4,0,17,76,163,140,100,17,84,104,120,77,65,70,58,91,128,140,181,167,80,170,176,48,36,80,80,64,21,6,20,5,2,2,0,0,5,0,1,5,2,0,0,0,0,0,0
449,0,0,0,0,0,0,0,8,9,54,25,41,136,128,28,2,3,0,0,0,1,2,0,0,1,12,28,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,4,8,23,205,167,105,176,123,22,5,0,0,2,3,20,40,29,1,0,0,10,8,6,66,67,244,183,47,60,24,0,1,0,0,20,127,142,230,237,455,343,259,487,462,219,28,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,13,238,339,234,114,11,17,31,20,11,20,15,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,20,95,125,88,70,50,82,32,17,11,17,1,12,21,15,19,4,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,1,28,160,362,647,690,607,624,634,737,781,463,263,164,120,124,111,58,2,0,0,0,0,0,0,0,8,82,62,76,88,93,88,68,81,125,110,46,4,0,0,0,0,0,0,0,0,0,0,1,23,41,26,0,0,0,10,2,2,0,0,0,0,0,0
455,0,0,0,0,0,0,0,8,151,261,475,725,1021,1309,1417,1155,899,594,505,424,145,107,99,49,7,0,6,0,0,5,4,12,48,73,186,175,171,191,182,161,126,118,125,118,83,8,93,293,30,5,0,0,0,0,0,18,125,194,183,85,3,0,5,1,0,5,0,0,0,0,0
456,0,0,0,0,179,395,489,217,639,934,936,819,737,497,337,255,161,148,129,117,136,157,144,169,248,253,151,195,198,98,23,38,21,14,2,5,2,1,0,0,169,19,53,31,5,44,16,0,19,0,2,34,17,10,10,38,29,18,0,4,3,10,2,0,0,0,1,0,0,0,0
457,0,0,0,0,5,150,210,12,188,460,653,798,721,552,437,401,338,289,272,200,158,152,114,158,220,143,112,119,137,81,72,18,4,8,1,3,38,0,1,0,3,1,1,13,0,84,100,22,2,17,60,45,44,20,28,40,45,26,5,4,0,0,0,0,0,2,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,4,3,0,20,10,43,230,245,340,380,358,300,188,114,124,126,92,26,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,11,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,75,239,232,43
460,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,141,228,213,221,226,167,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,50,108,34,24,31,32,27,105,60,21,9,3,2,7,3,10,30,18,14,40,17,13,11,43,79,21,0,0,2,1,3,26,29,7,77,21,9,24,50,18,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,8,15,3,8,7,2,3,2,8,6,7,7,10,5,2,0,0,3,2,5,7,12,0,0,1,11,11,6,4,0,7,33,2,0,0,3,0,24,36,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0
463,0,0,0,0,0,0,0,222,473,548,532,546,477,343,238,164,88,75,63,73,65,33,53,72,49,34,35,58,186,442,552,381,464,455,240,189,36,0,2,7,9,4,8,28,69,208,105,24,12,13,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,8,0,0,0,0,0,0,0,0,8,9,49,82,11,492,1328,1379,537,123,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,26,93,232,411,512,800,690,877,827,1090,559,385,391,355,86,115,151,52,23,46,31,13,0,3,45,21,36,72,96,98,95,106,65,170,205,177,66,280,786,637,122,74,78,56,53,0,1,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,64,53,86,168,310,360,221,54,29,20,6,8,3,2,0,0,0,0,7,33,4,2,0,15,46,69,112,123,129,103,72,43,1,25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
