,0,1,2
549,4138,1469,435
550,4128,6318,1123
551,3393,9814,1375
552,7027,8222,2220
553,21284,15139,5746
554,2796,2800,392
555,4360,5413,482
556,585,2705,103
557,639,7582,1277
558,673,7757,85
559,1920,4156,859
560,3441,13384,888
561,5751,11309,1215
562,9608,20560,2711
563,16732,14404,2901
564,22137,18795,1905
565,43479,19603,3304
566,23485,12521,1707
567,9438,14246,1313
568,1844,4717,769
569,2770,8747,1329
570,3415,3722,158
571,3596,9714,796
572,13165,7582,2471
573,11071,15640,3250
574,1125,3101,662
575,3791,6992,664
576,3131,4716,293
577,455,853,3
578,8494,23494,4556
579,1612,4545,2104
580,1839,32962,6220
581,21253,6949,2712
582,8197,3114,1717
583,6378,9373,1957
584,2566,4587,1236
585,4079,9456,3930
586,8125,12723,4675
587,8229,19875,4965
588,9539,8360,5852
589,1027,4636,586
590,11971,25897,7908
591,4627,8302,413
592,42846,32969,3307
593,889,5916,658
594,11779,1778,1112
595,285,614,468
596,3614,13509,2688
597,6903,5487,109
598,4955,6809,174
599,3000,7606,1476
600,24720,16475,4989
601,2766,5764,656
602,6125,8391,247
603,363,8792,461
604,7088,7756,1822
605,7520,8589,1294
606,7035,4603,709
607,2972,4388,565
608,1760,2755,243
609,5367,2489,1971
610,12006,3495,2597
611,3425,9150,1459
612,7550,8790,1006
613,1271,5105,536
614,4310,6319,725
615,3360,17186,2318
616,7645,14097,3222
617,3485,3268,624
618,8208,6829,1193
619,9926,14945,1791
620,3865,11266,689
621,7506,22597,3280
622,4771,7111,457
623,2788,13251,792
624,11112,7804,886
625,428,4370,136
626,1448,2755,197
627,1760,5743,416
628,10213,11413,2895
629,1702,5084,1077
630,4146,12188,644
631,2126,4769,366
632,3401,7680,5938
633,2927,6903,424
634,1363,6263,931
635,1444,5153,1774
636,3300,3560,1035
637,5924,3602,803
638,1069,1939,543
639,873,1642,706
640,1982,4709,477
641,2195,3062,794
642,3195,11971,3176
643,4926,28979,5652
644,1818,8657,1845
645,3738,11146,1275
646,1126,2505,264
647,2348,6428,992
648,2146,7851,848
649,8330,11549,8990
650,2760,15901,3103
651,4285,4292,1932
652,36051,22293,8188
653,24614,9504,3711
654,14475,4790,970
655,15163,12371,2202
656,1767,3792,315
657,1901,3942,1187
658,12616,7613,442
