,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
20,0,0,0,0,0,0,9,0,0,4,23,34,16,25,45,11,11,5,22,0,4,2,22,64,167,220,174,26,21,8,20,16,29,6,0,3,0,0,5,36,110,71,78,71,5,0,5,0,4,23,12,29,44,25,27,8,4,9,4,0,1,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,23,10,2,7,3,0,0,4,0,0,0,0,0,1,3,13,7,3,5,10,1,1,2,20,8,3,0,0,3,0,1,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,11,6,1,0,44,111,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,4,11,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,3,30,104,2,4,255,535,639,587,556,310,100,80,88,80,36,30,40,36,20,1,5,31,63,11,0,7,86,55,69,20,26,0,0,17,7,73,22,5,6,56,12,21,14,3,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2967,2564,1909,1612,2858,3485,5275,5240,2468,1303,1102,870,662,746,709,464,373,253,109,50,17,19,16,29,22,69,57,24,4,13,3,11,10,14,13,19,3,1,1,2,5,0,0,0,0,46,98,64,35,54,80,92,76,69,35,12,4,0,0,0,1,1,1,32,325,1235,2252,2646,2728,3608,3574
29,0,0,0,0,0,0,22,55,37,10,22,21,45,96,90,74,81,91,77,61,34,32,46,38,18,0,0,11,35,42,49,37,85,91,90,49,29,56,49,45,41,37,60,22,58,172,31,18,18,10,11,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,12,51,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,29,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,4,0,0,0,29,27,0,11,69,61,17,13,9,11,0,2,2,5,7,12,24,63,48,62,3,2,0,2,16,19,18,20,0,33,81,1,8,0,19,2,6,10,0,3,0,1,13,12,0,0,0,5,3,0,6,22,40,15,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,32,35,23,4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
35,0,0,0,0,8,118,55,7,0,9,15,4,0,0,3,3,2,3,2,1,0,0,2,0,3,0,0,3,11,6,0,2,0,1,9,0,5,4,29,40,23,5,0,3,17,25,55,85,25,0,0,0,0,0,2,0,0,0,5,13,3,0,11,28,7,0,0,2,9,0,1
36,0,0,0,0,0,0,0,0,9,1,0,0,9,14,4,5,15,24,18,6,14,4,2,6,0,0,1,0,1,3,7,38,4,3,2,0,0,0,3,13,24,96,18,0,0,0,0,1,14,125,171,162,228,181,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,20,6,22,20,42,11,2,19,27,9,0,0,25,28,48,28,15,1,0,0,0,0,16,30,214,479,276,10,27,4,0,0,0,0,39,83,31,2,2,3,3,13,6,29,41,3,2,1,0,0,0,0,0,0,0
38,0,0,0,0,55,98,35,6,9,12,1,2,2,0,0,0,0,0,2,2,3,0,7,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,24,6,11,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,19,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,1,5,9,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,2,17,22,10,2,15,0,0,0,3,2,5,0,15,8,3,15,23,10,5,1,3,1,0,2,18,1,3,0,0,0,0,3,36,0,0,3,0,2,2,15,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,5,0,0,0,11,25,6,12,23,43,29,18,28,26,4,7,15,13,7,12,9,22,55,186,172,98,77,80,12,15,40,69,90,187,28,2,5,14,5,14,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,43,250,408,473,488,477,429,273,159,128,95,45,28,38,67,40,10,2,4,3,2,2,0,6,10,23,35,51,29,15,10,11,7,9,17,6,0,18,14,0,4,7,8,51,44,4,18,18,2,0,5,0,0,4,4,0,0,1,31,169,143,1,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,10,4,0,0,5,0,22,22,5,11,3,24,63,70,195,125,72,12,1,1,12,1,1,0,36,17,30,15,28,47,120,35,30,54,43,16,14,7,8,4,22,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,2,52,23,55,20,0,0,23,37,5,1,10,45,58,0,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,27,11,8,23,61,77,95,40,16,35,29,19,3,13,4,1,26,14,1,1,3,1,17,16,23,53,29,24,17,2,6,1,8,45,130,167,399,380,256,198,61,12,10,22,31,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,6,8,0,1,18,22,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,1,0,0,2,0,2,0,1,3,0,3,1,0,3,0,0,0,0,0,1,8,13,12,19,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,23,94,138,164,143,203,419,503,380,225,152,123,118,93,106,127,127,139,105,37,44,50,42,23,13,42,2,0,4,26,49,67,56,22,65,245,287,269,139,43,64,15,11,1,0,0,0,0,2,4,9,9,21,10,1,3,0,4,9,1,0,0,0
55,0,0,0,0,0,0,0,2,38,87,129,136,244,219,104,26,19,7,84,88,83,100,133,168,129,21,17,42,83,147,120,83,73,93,92,122,11,0,9,13,61,34,58,35,22,26,23,45,55,49,147,312,471,570,2097,2387,540,483,98,75,10,0,0,0,0,3,1,0,3,5,0
56,0,0,0,0,0,0,80,84,30,47,135,91,145,160,103,81,40,19,3,28,34,17,11,9,9,26,31,47,13,13,3,23,62,68,48,44,71,77,60,55,31,21,20,8,28,47,60,24,14,49,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,27,15,3,0,0,3,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,42,247,162,233,365,810,1093,1243,932,754,904,830,778,743,579,160,1,0,0,0,0
58,0,0,0,0,0,0,0,2,34,22,24,51,30,18,64,52,12,15,2,0,2,2,1,0,0,1,2,0,9,31,80,63,78,93,26,18,32,17,1,1,24,45,78,108,129,248,108,26,7,25,15,18,40,141,174,456,684,701,725,705,688,841,791,570,436,339,111,33,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,12,8,18,31,49,63,66,23,56,80,27,20,83,22,24,18,1,0,2,3,0,0,19,35,3,0,3,1,0,61,78,31,7,0,1,0,0,80,503,1068,1464,2346,2503,1156,321,436,548,779,653,277,15,0,0,0,0
60,0,0,0,0,0,0,15,244,407,419,342,328,239,200,174,123,98,85,62,51,42,9,2,1,1,0,0,0,0,0,0,0,1,0,5,7,0,0,9,12,5,25,4,10,31,223,236,86,64,6,4,0,0,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
61,0,0,0,0,0,0,0,76,188,276,404,488,290,170,114,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,16,59,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,12,0,0,93,129,14,202,22,16,23,3,22,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
63,0,0,0,0,0,8,6,63,45,31,154,158,100,113,64,14,14,13,10,5,14,25,27,31,10,6,7,12,3,0,0,0,0,0,0,0,0,2,31,8,24,72,3,33,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,1,0,9,48,9,2,23,14,13,54,23,4,1,4,22,22,16,17,16,13,16,8,5,0,1,0,0,0,0,0,0,15,90,43,4,21,40,5,83,38,1,84,127,90,81,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,37,5,0,3,0,21,13,5,0,6,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,3,49,116,170,124,79,65,43,29,12,3,0,0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,241,125,63,17,18,26,32,23,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,8,3,0,6,33,23,15,18,11,34,39,33,27,23,2,5,6,3,2,0,0,1,4,7,1,1,0,7,0,4,11,9,13,0,1,0,0,0,47,47,3,2,5,23,28,1,0,1,1,3,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,11,4,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,18,67,111,103,108,103,112,125,92,121,77,47,17,18,20,31,14,25,14,60,56,44,14,16,14,26,43,59,83,154,114,46,21,14,6,28,33,3,0,3,18,14,10,4,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0
71,0,0,0,0,8,4,7,19,100,102,119,119,113,73,58,41,26,16,42,30,21,21,18,4,10,53,50,23,44,120,178,186,236,66,51,0,0,0,1,39,151,211,158,229,169,44,61,21,14,30,5,7,7,14,9,2,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0
72,0,0,0,0,2,0,0,0,0,0,10,64,89,53,0,7,3,27,18,56,147,110,57,55,20,15,17,5,4,23,0,0,0,0,0,0,0,0,0,0,0,24,29,88,63,11,53,25,35,89,13,1,0,0,0,0,0,0,0,0,0,1,56,121,50,16,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,12,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,24,25,14,1,1,1,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,2,0,17,13,2,6,0,2,3,10,8,8,6,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,8,206,90,9,3,10,27,0,1,0,1,0,0,0,12,16,16,10,8,2,7,5,19,21,42,26,19,4,7,5,3,8,8,8,37,106,79,316,903,63,43,55,66,94,48,10,0,0,8,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,14,2,6,1,5,57,19,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,5,33,51,3,1,3,3,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,5,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,7,5,0,0,0,1,4,0,0,0,0,0,0,48,38,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,2,0,0,1,7,7,8,13,9,12,10,10,6,3,3,0,1,0,0,5,2,21,44,50,45,28,21,2,37,92,53,16,14,25,3,2,2,0,0,0,0,1,104,107,48,80,83,71,82,91,79,76,86,123,33,1,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,2,2,14,17,19,63,209,135,158,175,58,2,7,15,1,12,88,138,62,61,61,48,53,118,57,25,12,7,12,27,29,0,0,0,6,1,5,16,11,0,0,0,0,0,6,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,1,3,26,64,10,19,48,13,8,2,5,2,8,4,20,22,34,53,21,0,0,1,0,0,0,0,0,0,0,0,5,15,12,46,27,46,34,36,37,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,73,312,436,624,826,805,1087,1018,952,1017,997,972,759,492,428,370,331,360,359,264,314,201,101,14,110,198,57,4,0,0,0,0,0,0,0,0,17,39,9,43,57,64,48,13,7,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,1,8,27,52,30,29,10,3,0,0,0,11,12,11,13,24,34,45,107,71,2,388,2939,4562,5339,4000,2968,2483,3050,3421,2860,889,0,29,180,151,5,0,2,1,2,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,3,22,2,4,0,1,3,54,29,23,11,24,39,0,1,3,7,1,11,15,6,95,78,36,77,13,1,6,3,1,0,0,10,41,106,72,54,50,66,26,9,12,0,2,1,0,2,13,47,40,9,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,9,4,6,5,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,15,9,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,1,0,4,2,0,9,2,20,3,0,0,0,0,0,2,0,0,7,11,5,21,21,6,4,5,13,19,1,8,19,40,17,12,15,8,10,33,12,16,20,23,21,33,39,32,8,5,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,2,4,15,44,38,22,133,182,42,9,13,14,30,26,2,0,15,4,0,0,74,60,2,0,0,0,3,7,12,4,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
